Name			Studentid	Sex	Level	Money_stu	Money_credit
Liu_Yu			2014012817	female	two	341.89		4359.45	
Zhang_LingYuan		2014012818	male	two	469.62		2844.24	
Shi_Lu			2014012819	female	two	386.52		3214.60	
Shi_WeiRan		2014012820	male	two	285.74		1579.43	
Shao_PingZe		2014012821	male	two	207.91		1154.85	
Mu_Qing			2014012822	female	two	149.19		5058.44	
Hu_Yu			2014012823	male	two	499.55		1082.66	
Xu_Ling			2014012824	male	two	256.78		4528.49	
Zeng_LinLi		2014012825	male	two	62.01		4806.08	
Chang_Xi		2014012826	male	two	475.41		3523.07	
Xu_ZhenHao		2014012827	male	two	183.31		3211.76	
Cai_Yu			2014012828	male	two	396.65		4553.15	
Du_DaJing		2014012829	male	two	39.65		4695.60	
Gu_FuQi			2014012830	female	two	478.18		5926.77	
Gong_YueYe		2014012831	male	two	373.38		5267.58	
Cai_Fan			2014012832	male	two	77.36		1171.20	
Wang_QingTian		2014012833	female	two	183.30		3902.88	
Ma_JiaFei		2014012834	male	two	446.37		681.40	
Gu_HeLing		2014012835	male	two	109.87		4886.34	
Liang_Wei		2014012836	female	two	382.55		5112.58	
Kang_QuHan		2014012837	male	two	33.51		4843.77	
Lin_Yue			2014012838	male	two	251.25		2184.66	
Shi_Yuan		2014012839	female	two	242.23		2246.64	
Cui_Tao			2014012840	female	two	454.67		2949.67	
Ding_WeiZheng		2014012841	female	two	359.14		3860.11	
Mei_Xiang		2014012842	male	two	182.90		3563.45	
Zhang_Zheng		2014012843	male	two	410.76		1499.45	
Yu_Xiang		2014012844	female	two	353.52		5564.79	
Cui_WangYu		2014012845	male	two	58.82		3219.35	
Ding_Jie		2014012846	female	two	97.53		784.93	
Miao_Hao		2014012847	male	two	106.74		4719.98	
Fan_Jian		2014012848	male	two	396.26		5134.86	
Luo_Yue			2014012849	male	two	254.30		3951.73	
Fan_Xiu			2014012850	female	two	205.12		2891.88	
Ren_Shan		2014012851	female	two	116.12		5642.90	
Liang_KaiMin		2014012852	male	two	341.36		4190.33	
Ding_ZhuXin		2014012853	male	two	271.06		956.07	
Liang_LiHan		2014012854	male	two	400.20		6355.80	
Jia_ZongQuan		2014012855	male	two	427.24		6286.00	
Wu_XinRui		2014012856	male	two	364.89		2787.43	
Chen_TianZhen		2014012857	female	two	316.81		6182.98	
Jin_GanChen		2014012858	female	two	439.63		1500.05	
Yao_LiuFang		2014012859	male	two	430.63		628.53	
Wang_Jiao		2014012860	male	two	300.11		3917.72	
Ren_PengBang		2014012861	male	two	482.11		752.53	
Guan_ChenXiong		2014012862	male	two	215.50		3295.70	
Gao_SiQing		2014012863	female	two	480.56		3748.90	
Qin_YuWen		2014012864	male	two	354.82		5899.65	
Xiao_YueDong		2014012865	male	two	156.76		1634.63	
Miao_WeiQu		2014012866	male	two	25.33		2663.87	
Jiang_Xin		2014012867	male	two	118.47		3062.72	
Ren_Chen		2014012868	male	two	182.24		4115.76	
Shi_Liu			2014012869	female	two	308.91		5848.67	
Yu_Li			2014012870	male	two	286.37		4316.44	
Ye_Xuan			2014012871	male	two	144.66		2073.12	
Yang_Zhen		2014012872	male	two	90.26		4230.60	
Fan_DanGao		2014012873	female	two	446.43		813.09	
Jia_QingYi		2014012874	male	two	457.28		4366.90	
Gong_FangChong		2014012875	female	two	125.57		1871.64	
Gao_ZhiXu		2014012876	female	two	178.64		4983.68	
Cai_Liu			2014012877	male	two	3.82		3391.54	
Ying_Zhu		2014012878	male	two	415.63		1934.78	
Gu_Yue			2014012879	female	two	326.48		1425.53	
Yao_XiYa		2014012880	female	two	307.04		3279.75	
Le_XuanZe		2014012881	male	two	396.03		2859.16	
Shi_Gong		2014012882	female	two	98.69		1771.18	
Yang_DiXuan		2014012883	female	two	267.85		569.52	
Cui_Qi			2014012884	female	two	118.26		3640.84	
Du_HanYi		2014012885	male	two	414.92		4724.96	
Zeng_Shu		2014012886	male	two	339.80		5534.83	
Sui_An			2014012887	female	two	151.00		949.28	
He_HeTao		2014012888	female	two	209.26		2414.05	
Shao_TianDong		2014012889	male	two	206.37		5437.85	
Guan_Zhi		2014012890	male	two	134.11		3314.61	
Fan_Huan		2014012891	male	two	427.49		5670.24	
Cheng_Zhong		2014012892	male	two	446.66		1867.98	
Yao_Ying		2014012893	male	two	71.38		5609.07	
Kang_Yu			2014012894	female	two	33.26		6465.25	
Shi_Wen			2014012895	male	two	423.70		3622.17	
Cai_Yao			2014012896	female	two	116.67		2987.17	
Guan_HanShu		2014012897	female	two	439.05		5685.57	
Ding_ZhiZhen		2014012898	female	two	116.29		1952.90	
Xiao_Qing		2014012899	female	two	89.66		3661.89	
Le_Yuan			2014012900	male	two	322.38		1681.37	
Dai_DanBing		2014012901	female	two	425.07		2968.63	
Mu_Tong			2014012902	female	two	88.65		2662.51	
He_FuZhi		2014012903	male	two	287.63		5579.25	
Wu_Jie			2014012904	male	two	258.86		6237.36	
Luo_ShanTian		2014012905	male	two	336.47		2816.97	
Pan_FuBing		2014012906	male	two	225.06		1828.21	
Chen_Zhi		2014012907	male	two	149.51		1231.48	
Qin_FanGong		2014012908	male	two	22.67		644.47	
Li_Fang			2014012909	male	two	485.79		956.67	
Cai_Bang		2014012910	female	two	463.65		6471.75	
Ying_Yu			2014012911	female	two	123.03		3167.62	
Guan_HanXing		2014012912	male	two	57.56		5676.04	
Wen_Hao			2014012913	male	two	374.64		1072.11	
Gong_ShunQing		2014012914	male	two	373.15		1312.30	
Ye_Zhou			2014012915	male	two	450.00		3240.95	
Ying_WeiShu		2014012916	male	two	448.08		2610.86	
Mu_Dong			2014012917	male	two	362.46		3284.27	
Qin_Yi			2014012918	female	two	32.39		649.62	
Liu_Can			2014012919	female	one	473.35		5776.54	
Shi_RanTian		2014012920	female	two	83.57		2620.63	
Cai_YiHang		2014012921	male	two	262.96		1863.89	
Le_Yuan			2014012922	male	two	216.70		1357.72	
Chu_Shu			2014012923	female	two	176.11		4056.13	
Liang_XiuYun		2014012924	male	two	108.41		2134.07	
Wang_RanZhou		2014012925	female	two	193.72		4513.50	
Yan_XiMin		2014012926	male	two	490.55		3152.24	
Gao_TaoBing		2014012927	male	two	347.35		2138.67	
Long_Tao		2014012928	female	two	478.12		2912.98	
Yao_FangTong		2014012929	male	two	360.04		1984.80	
Chu_Qing		2014012930	male	two	477.57		4427.28	
Jia_HangGuo		2014012931	male	two	343.30		2497.89	
Cheng_Sheng		2014012932	male	two	163.45		3765.74	
Le_Yao			2014012933	male	two	338.40		3726.99	
Shi_Yang		2014012934	male	two	128.20		3403.79	
Deng_JingZhou		2014012935	male	two	124.89		2776.44	
Yao_Fan			2014012936	male	two	185.11		6132.54	
Zeng_LongHan		2014012937	male	two	160.09		5023.82	
Dai_NiHan		2014012938	male	two	413.49		4109.56	
Ye_Xing			2014012939	male	two	419.63		3921.65	
Mei_XinRui		2014012940	female	two	469.82		5291.40	
Shao_Zhe		2014012941	female	two	30.72		2424.53	
Liu_ZhengZu		2014012942	female	two	425.84		6365.39	
Shi_Yao			2014012943	female	two	43.99		5555.49	
Pan_Yu			2014012944	male	two	64.19		6442.41	
Lin_Jian		2014012945	female	two	116.51		5707.61	
Pan_Yun			2014012946	male	two	252.01		2067.62	
Jiang_YiHao		2014012947	female	two	197.82		1297.16	
Chen_Xu			2014012948	male	two	254.27		1848.64	
Xiao_WuoYang		2014012949	male	two	282.49		3961.70	
Lin_YiShun		2014012950	male	two	385.04		1907.74	
Qin_TingRui		2014012951	female	two	376.30		3166.33	
Zhao_FanYue		2014012952	female	two	484.62		6104.69	
Yao_Zhou		2014012953	male	two	175.03		695.15	
Dai_Min			2014012954	male	two	454.15		5553.76	
Ding_ChuanShan		2014012955	female	two	99.72		4267.96	
Du_Lei			2014012956	male	two	53.03		3198.74	
Jia_JianXuan		2014012957	male	two	154.68		2591.35	
Zeng_Can		2014012958	female	two	133.44		4035.46	
Liu_Da			2014012959	female	two	268.74		815.77	
Wen_Gao			2014012960	female	two	33.30		3400.50	
Yang_ChenDong		2014012961	female	two	87.66		3271.11	
Wang_ShaoMin		2014012962	male	two	76.85		845.60	
ZhuKe_Qing		2014012963	female	two	80.62		4105.68	
Wan_LiBo		2014012964	female	two	430.85		6076.66	
Chu_JiaoGuang		2014012965	male	two	395.96		6125.48	
Lv_Chuan		2014012966	male	two	197.85		1066.27	
Yan_Wei			2014012967	male	two	4.22		1311.91	
Gao_Xin			2014012968	male	two	93.03		3557.17	
Cui_Jun			2014012969	female	two	333.58		4622.25	
Gu_Yun			2014012970	female	two	344.59		2550.15	
Yan_Dan			2014012971	female	two	449.87		5713.55	
Du_YaYue		2014012972	female	two	427.83		2704.88	
Gong_Wang		2014012973	male	two	127.88		1143.58	
Gong_CanFu		2014012974	female	two	429.64		1499.98	
Xiao_XinBing		2014012975	female	two	452.29		600.61	
Chen_Tian		2014012976	male	two	46.72		3455.92	
Liu_JunZong		2014012977	male	two	333.84		3141.18	
Fu_Chuan		2014012978	female	two	287.22		518.95	
Shi_Chuan		2014012979	male	two	205.16		4365.95	
Xiao_FanZhi		2014012980	male	two	216.22		4741.55	
Fu_QuChuan		2014012981	male	two	117.17		1140.47	
Le_Tao			2014012982	male	two	108.37		5536.16	
Deng_Yue		2014012983	female	two	223.58		4964.75	
Mei_Fang		2014012984	female	two	397.06		4227.16	
Guan_XingQian		2014012985	female	two	422.23		3325.85	
Wang_ZhuLin		2014012986	male	two	60.42		4886.22	
Kang_Zheng		2014012987	female	two	92.66		4718.80	
Kang_Ye			2014012988	male	two	232.75		4642.53	
Sui_Fu			2014012989	male	two	448.97		670.96	
Ding_Fang		2014012990	male	two	461.74		4610.87	
Li_YiLing		2014012991	male	two	269.21		4801.99	
Cheng_DanHan		2014012992	male	two	499.26		3861.09	
Fu_Xing			2014012993	female	two	2.29		4117.03	
Gu_JieWei		2014012994	male	two	231.21		3665.35	
Shi_Xiong		2014012995	male	two	159.82		3626.56	
Liang_Wei		2014012996	male	two	210.11		1717.36	
Sui_ShengYue		2014012997	male	two	333.23		1593.49	
Guan_FanJiao		2014012998	male	two	463.60		2942.68	
Shi_BingChuan		2014012999	male	two	410.15		5961.38	
Wan_TianXu		2014013000	female	two	175.40		2644.30	
Song_XuanZong		2014013001	male	two	378.52		4919.23	
Su_Qi			2014013002	female	two	126.98		5131.15	
ZhuKe_Chen		2014013003	female	two	448.98		1786.00	
Deng_LeWei		2014013004	male	two	317.18		6161.56	
Xiao_Jun		2014013005	female	two	385.93		5185.19	
Song_Si			2014013006	male	two	258.79		4737.55	
Xu_Jia			2014013007	female	two	190.87		6307.82	
Guan_Xian		2014013008	male	two	195.35		4279.95	
Fan_Lu			2014013009	male	two	288.61		5973.31	
Liu_TaoYao		2014013010	male	two	130.07		2182.55	
Yao_Ming		2014013011	male	two	356.20		3527.66	
Lv_Jing			2014013012	male	two	436.77		618.16	
Shi_YuGong		2014013013	female	two	120.78		817.27	
Deng_XuanYuan		2014013014	female	two	418.26		1080.98	
Yao_RuiXiong		2014013015	male	two	64.29		2005.76	
Yang_Yuan		2014013016	male	two	271.56		580.96	
Liu_QianYi		2014013017	female	two	118.94		838.22	
Jia_Bang		2014013018	female	two	137.32		4269.32	
Jin_GuangZhi		2014013019	male	two	220.28		1179.86	
Zeng_Li			2014013020	male	two	277.37		1000.49	
Shi_Can			2014013021	male	two	455.96		3130.94	
Le_HangGong		2014013022	male	two	452.21		5311.85	
Su_YuanJiao		2014013023	female	two	176.22		3203.85	
Liu_Zhong		2014013024	male	two	473.23		5195.20	
Qiao_MinHan		2014013025	male	two	498.53		5311.37	
Liang_Fang		2014013026	female	two	114.05		1191.18	
Le_BangShan		2014013027	male	two	229.11		3974.55	
Xiao_Chuan		2014013028	male	two	460.41		3368.53	
Zou_Ni			2014013029	male	two	467.10		2988.64	
Xiao_HanTing		2014013030	female	two	196.38		2835.69	
Gao_An			2014013031	male	two	484.08		6034.05	
Chang_Gong		2014013032	female	two	438.57		5858.69	
Gao_Tian		2014013033	male	two	411.74		2252.34	
Ye_Min			2014013034	female	two	403.53		4481.83	
Cai_Ran			2014013035	male	two	6.58		5270.09	
Zhang_WeiZhu		2014013036	male	two	15.79		1523.57	
Deng_Fan		2014013037	male	two	23.13		5580.27	
Zhang_QingYun		2014013038	male	two	232.73		4548.01	
Hu_TaoTian		2014013039	female	two	462.29		825.34	
Sui_Zhen		2014013040	male	two	468.76		4687.37	
Zou_YuanLe		2014013041	male	two	118.76		3556.17	
Gong_YangYu		2014013042	male	two	363.51		2715.24	
Zhao_Chong		2014013043	female	two	368.78		4474.73	
Yang_XingYing		2014013044	male	two	368.46		1511.62	
Song_Quan		2014013045	female	two	157.01		883.93	
Hu_Heng			2014013046	male	two	164.95		1389.18	
Hu_FuYue		2014013047	male	two	170.16		1429.23	
Shi_MingHao		2014013048	male	two	262.97		1239.87	
Hu_Shao			2014013049	male	two	147.84		6133.92	
Mei_TianQi		2014013050	female	two	422.13		5107.37	
Gong_Li			2014013051	male	two	360.86		5154.96	
Long_Gong		2014013052	female	two	4.28		6148.42	
Wu_Xin			2014013053	male	two	12.47		3737.08	
Liang_Yang		2014013054	male	two	383.71		1267.84	
Qiao_ChuanYuan		2014013055	male	two	106.92		2642.86	
Wan_JiaoFei		2014013056	male	two	69.97		6156.86	
He_WeiWen		2014013057	female	two	217.39		6212.01	
Wang_WenShen		2014013058	male	two	467.04		5578.51	
Ding_Xin		2014013059	female	two	228.04		1920.76	
Wen_ZhiWen		2014013060	female	two	423.82		3360.61	
Liu_ShengYao		2014013061	male	two	164.99		5545.44	
Ye_Xian			2014013062	female	two	417.47		4983.76	
Hua_Jing		2014013063	male	two	275.34		1674.56	
Jia_Xiu			2014013064	male	two	268.87		611.31	
Hua_Xiang		2014013065	female	two	369.35		6423.58	
Lv_WeiBing		2014013066	male	two	161.54		4061.35	
Wen_YiJian		2014013067	male	two	215.76		3198.83	
Ying_Can		2014013068	female	two	343.57		1279.90	
Wen_ZhenJun		2014013069	male	two	402.06		5624.11	
Xiao_Zhen		2014013070	male	two	358.65		3196.46	
Wu_Zong			2014013071	male	two	193.73		4886.35	
Le_Liu			2014013072	female	two	378.32		2842.69	
Ma_Fan			2014013073	male	two	89.36		4606.81	
Zhao_JiaDi		2014013074	female	two	275.36		2314.86	
Le_Yang			2014013075	male	two	113.74		1668.66	
Jia_WangXin		2014013076	male	two	353.62		5704.13	
Shao_Yi			2014013077	male	two	326.02		6413.34	
Wang_Zi			2014013078	male	two	126.52		5186.30	
Mei_JianJun		2014013079	female	two	326.76		1033.10	
Dai_Ran			2014013080	male	two	267.85		1166.12	
Chu_HangYuan		2014013081	male	two	183.76		988.23	
Fan_FangFei		2014013082	male	two	260.70		2824.40	
Liu_Qing		2014013083	male	two	62.74		3815.02	
Mu_Yao			2014013084	female	two	64.36		5506.35	
Long_Xing		2014013085	female	two	53.70		822.02	
ZhuKe_Fan		2014013086	female	two	442.71		2451.22	
Wan_YuYun		2014013087	female	two	113.92		3842.60	
Sui_Tao			2014013088	female	two	247.76		3987.49	
ZhuKe_LinTong		2014013089	female	two	374.88		5639.32	
Cui_DaZheng		2014013090	male	two	477.49		3622.56	
Du_CanTong		2014013091	male	two	488.95		4462.55	
Lv_TingZhu		2014013092	male	two	426.68		4127.28	
Song_LiTao		2014013093	male	two	48.14		1733.53	
Wen_Xuan		2014013094	female	one	425.51		5173.15	
Guan_ZhouWang		2014013095	female	two	147.43		5021.48	
Wen_LeShao		2014013096	male	two	97.42		4058.10	
Wan_Long		2014013097	male	two	119.29		5970.64	
Kang_Zhong		2014013098	female	two	450.63		3734.47	
Luo_ZhouXi		2014013099	female	one	59.02		2556.28	
Xiao_Huan		2014013100	male	two	193.96		2114.14	
Chen_ShanXuan		2014013101	male	two	226.05		4618.82	
Li_Fan			2014013102	female	two	70.50		3431.05	
Gao_YiMin		2014013103	male	two	480.24		1688.30	
Sui_Yun			2014013104	female	two	102.19		3551.40	
He_YueWei		2014013105	male	two	279.38		2365.44	
Long_AnShun		2014013106	male	two	321.81		2728.26	
Liang_Song		2014013107	male	two	57.19		3653.34	
Zhao_LuZu		2014013108	male	two	56.94		2165.39	
Shi_HanLin		2014013109	male	two	370.82		3859.44	
Gu_Han			2014013110	male	two	265.44		1503.24	
Lv_GanFu		2014013111	male	two	358.96		3696.30	
Yang_Long		2014013112	male	two	16.47		5767.84	
Du_NiLu			2014013113	male	one	172.55		1206.91	
Ying_WenZe		2014013114	male	two	65.45		3257.50	
Hua_Dan			2014013115	female	two	321.38		1582.95	
Fan_Chong		2014013116	female	two	44.35		678.01	
Wang_Kun		2014013117	female	two	297.19		3823.56	
Mei_MingDan		2014013118	male	two	48.55		2607.67	
Cai_ChenMin		2014013119	male	two	370.06		1528.65	
Pan_Yi			2014013120	male	two	106.56		4046.71	
Wu_XinHao		2014013121	female	two	106.64		2902.14	
Chen_Si			2014013122	female	two	377.47		5333.03	
Zou_GuangYang		2014013123	female	two	69.08		3370.02	
Xiao_Da			2014013124	male	two	364.41		6017.57	
Xiao_Guang		2014013125	male	two	84.18		2596.23	
Kang_Han		2014013126	female	two	1.30		3439.31	
Cai_Kun			2014013127	male	two	78.62		4363.12	
Luo_Ting		2014013128	male	two	307.52		1779.06	
Luo_HengHuan		2014013129	female	two	441.57		6288.86	
Lv_Quan			2014013130	male	two	470.99		4588.24	
Chang_Li		2014013131	male	two	31.17		1837.45	
Zhang_HeYu		2014013132	female	two	230.16		5338.68	
Guan_Liu		2014013133	female	two	177.76		942.55	
Chang_QianZhu		2014013134	female	two	201.80		1970.88	
Dai_Qi			2014013135	male	two	222.83		5336.08	
Wen_Shan		2014013136	female	two	89.64		3570.08	
Luo_Long		2014013137	male	two	406.01		3391.63	
Yan_Hao			2014013138	male	two	91.47		1645.66	
Fan_LinNi		2014013139	male	two	425.64		3787.07	
Sui_YuHao		2014013140	male	two	246.62		2274.18	
Qin_Wei			2014013141	male	two	33.72		534.81	
Pan_ZhengZhong		2014013142	female	two	343.07		5950.88	
Xu_Kai			2014013143	female	two	224.54		3753.47	
Qin_ShanZe		2014013144	male	two	383.59		2048.85	
Liang_XuanYi		2014013145	male	two	281.77		3295.06	
ZhuKe_YouKai		2014013146	male	two	112.03		634.19	
Jiang_Dong		2014013147	female	two	208.97		6326.76	
Wang_Yao		2014013148	female	two	199.23		1358.08	
Wen_Xing		2014013149	male	two	57.52		2417.71	
Mu_TaoLiu		2014013150	male	two	60.51		4035.69	
Li_Yu			2014013151	male	two	349.46		4646.99	
Li_FanMao		2014013152	male	two	0.40		2882.70	
Yu_ZuYu			2014013153	male	two	323.88		2571.78	
Gong_Ling		2014013154	male	two	236.70		569.44	
Shi_QianWei		2014013155	male	two	57.62		3102.62	
Xu_ZhongYang		2014013156	male	two	48.99		765.51	
Yan_ShenKun		2014013157	male	two	14.44		4348.40	
Chen_Ran		2014013158	male	two	96.64		3358.49	
Jin_JiaoHan		2014013159	male	two	45.26		1656.03	
Luo_Xin			2014013160	male	two	96.38		3061.22	
Lv_XuanGan		2014013161	male	two	235.45		5847.53	
Zhang_ChuanTao		2014013162	male	two	157.79		4000.63	
Su_HaoJing		2014013163	male	two	402.82		4660.66	
Yu_XingJia		2014013164	female	two	196.75		1343.21	
Fan_Lei			2014013165	male	two	140.01		3416.04	
Cui_He			2014013166	female	two	306.87		4884.49	
Luo_Xu			2014013167	female	two	424.68		1358.84	
Liu_ZhenTong		2014013168	female	two	58.09		5603.89	
Gong_Shun		2014013169	male	two	71.31		3805.84	
Ye_YuanFan		2014013170	male	two	38.31		3366.66	
Fan_XiuXin		2014013171	male	two	316.20		2665.21	
Gu_YuanCan		2014013172	female	two	206.76		2545.06	
Le_Nan			2014013173	male	two	397.01		5251.37	
Chen_XinQuan		2014013174	male	two	271.49		2911.44	
Wu_DongChen		2014013175	female	two	281.85		1556.83	
Mu_Dan			2014013176	male	two	400.08		2871.16	
Liang_An		2014013177	female	two	252.79		5548.52	
Yao_Liu			2014013178	female	two	266.57		5591.97	
Pan_ChuYi		2014013179	male	two	249.76		1950.77	
Qin_ZeQing		2014013180	male	two	437.02		5852.33	
Xiao_Yue		2014013181	male	two	32.56		5652.77	
Shi_Shan		2014013182	female	two	137.98		2064.12	
Liu_ShuWuo		2014013183	male	two	226.44		2980.25	
Zhao_ZhenGong		2014013184	male	two	23.61		579.90	
Miao_XuanWen		2014013185	male	two	413.57		4615.47	
Jin_ZongQian		2014013186	male	two	401.29		699.65	
Cui_QianXin		2014013187	male	two	130.76		4566.62	
ZhuKe_FangXuan		2014013188	male	two	407.65		4941.51	
Mu_Long			2014013189	male	two	301.75		6226.40	
Luo_ZhongHeng		2014013190	male	two	391.01		1654.01	
Wen_XiuNan		2014013191	male	two	92.80		4116.26	
Cui_Yuan		2014013192	female	two	150.11		4139.10	
Chang_JieChu		2014013193	male	two	269.69		4689.74	
Mu_ShanKun		2014013194	male	two	398.58		5869.93	
Li_Han			2014013195	female	two	346.95		4852.37	
Zhou_Fei		2014013196	male	two	390.14		1850.30	
Jiang_Shen		2014013197	male	two	429.37		2232.35	
Xu_Min			2014013198	male	two	419.58		3478.11	
Fu_Shu			2014013199	male	two	445.44		5441.18	
Xu_Peng			2014013200	female	two	110.78		3551.83	
Ren_Jiao		2014013201	male	two	23.82		1002.89	
Ding_TaoYuan		2014013202	male	two	206.03		2767.49	
Liang_GuoZong		2014013203	female	two	189.19		4916.18	
Hu_Rui			2014013204	male	two	324.59		4538.35	
Luo_QiWei		2014013205	male	two	469.13		3017.01	
Guan_NiZong		2014013206	male	one	185.83		759.28	
Chen_LingYou		2014013207	male	two	410.56		5421.62	
Su_Fu			2014013208	female	two	286.79		1353.59	
Shao_Wen		2014013209	female	two	188.26		2415.49	
Hua_Qi			2014013210	female	two	377.41		1502.91	
Ma_XingShao		2014013211	male	two	154.20		751.33	
Shi_CanYou		2014013212	female	two	191.12		6199.48	
Gao_YiDong		2014013213	male	two	411.82		2190.80	
Kang_Quan		2014013214	male	two	471.49		3316.24	
Song_ZhengXuan		2014013215	male	two	107.15		1124.50	
Du_XuanYue		2014013216	male	two	310.62		5980.67	
Pan_LiZhong		2014013217	female	two	329.75		1773.04	
Zhao_Liu		2014013218	female	two	176.09		732.93	
Le_ZhenXu		2014013219	female	two	330.17		5088.32	
Tang_Zhu		2014013220	male	two	377.75		2970.71	
He_MinXuan		2014013221	female	two	298.69		4973.29	
Chang_JianRan		2014013222	female	two	376.70		1675.22	
Li_Han			2014013223	male	two	138.53		6297.95	
Shao_Bing		2014013224	female	two	182.46		4540.84	
Hu_YueXin		2014013225	female	two	371.30		886.62	
Chen_You		2014013226	male	two	484.40		5964.33	
Wen_HanBo		2014013227	male	two	209.47		788.21	
Ye_Qu			2014013228	female	two	402.14		3049.88	
Miao_Dong		2014013229	male	two	390.79		6050.82	
Chu_Rui			2014013230	male	two	327.48		6078.86	
Luo_YuanGan		2014013231	male	two	361.71		887.50	
Zhang_Peng		2014013232	female	two	310.37		1758.81	
Wen_HaoQi		2014013233	male	two	6.08		6042.21	
Xiao_Ze			2014013234	male	two	463.36		5217.74	
Zeng_YiLin		2014013235	male	two	444.39		615.51	
Miao_Liu		2014013236	male	two	380.33		6029.08	
Su_YouTian		2014013237	male	two	319.52		6296.06	
Cui_WuoXi		2014013238	female	two	365.97		1389.08	
Guan_ChongRui		2014013239	male	two	372.58		1469.69	
Shi_Yu			2014013240	female	two	50.80		2204.03	
Tang_XingChong		2014013241	male	two	162.09		3344.31	
Shi_JunJun		2014013242	male	two	91.73		5764.12	
Xu_WeiRan		2014013243	male	two	469.58		748.66	
Tang_YuHan		2014013244	female	two	144.41		4378.27	
Zhao_WeiYing		2014013245	female	two	464.57		1952.10	
Wu_Yun			2014013246	female	two	306.97		4245.58	
Chang_GuoTian		2014013247	male	two	53.31		6050.90	
Le_YueChong		2014013248	female	two	221.33		4532.74	
Yao_QingYue		2014013249	male	two	426.00		4535.36	
Xu_Zhen			2014013250	male	two	270.45		1168.77	
Zou_Ming		2014013251	female	two	371.47		5125.95	
Shi_Zheng		2014013252	male	two	100.50		4637.22	
Jin_Zi			2014013253	male	two	53.29		959.97	
Xu_Lu			2014013254	male	two	423.27		1964.19	
Wang_ZuWei		2014013255	male	two	202.78		2434.41	
Li_ShunZhi		2014013256	male	two	255.71		4443.11	
Shao_GanNan		2014013257	female	one	193.28		3558.03	
Xiao_Le			2014013258	male	two	390.92		5797.04	
Xu_Qi			2014013259	female	two	357.03		6347.87	
Du_Shu			2014013260	male	two	244.00		2757.94	
Wen_Tao			2014013261	male	two	301.66		3309.04	
Fan_AnLin		2014013262	male	two	59.27		3529.41	
Jiang_Chuan		2014013263	male	two	14.38		1121.25	
Luo_Xian		2014013264	male	two	186.84		2030.12	
Zeng_Shan		2014013265	male	two	410.62		4904.96	
Guan_Wei		2014013266	female	two	463.77		1499.87	
Xu_Tao			2014013267	female	two	237.29		6077.95	
Cai_Li			2014013268	male	two	241.06		3932.63	
Pan_Peng		2014013269	male	two	44.05		4806.06	
Guan_DiKai		2014013270	male	two	430.15		4025.33	
Shi_HengKun		2014013271	male	two	335.31		2794.76	
Luo_WeiLei		2014013272	female	two	299.55		1304.67	
Shi_Yi			2014013273	female	two	119.73		2741.44	
Jiang_Zu		2014013274	male	two	43.62		4888.92	
Jin_Huan		2014013275	female	two	17.70		3199.54	
Qiao_Guang		2014013276	male	two	261.66		3797.81	
Yang_TingYuan		2014013277	male	two	316.06		5723.43	
Chen_Wang		2014013278	female	two	449.88		6111.26	
Su_ChenLin		2014013279	male	two	238.82		5379.24	
Shao_ChuZhi		2014013280	male	two	40.71		1201.83	
Hu_ShuZu		2014013281	female	two	216.34		2364.86	
Deng_NiXing		2014013282	male	two	20.00		895.96	
Kang_Zu			2014013283	male	two	185.16		544.53	
ZhuKe_GanWei		2014013284	female	two	332.66		4166.22	
Du_Qing			2014013285	male	two	494.11		5538.38	
Su_BingWuo		2014013286	male	two	252.13		865.39	
Hua_ZiXiang		2014013287	male	two	358.14		2038.14	
Liu_Chuan		2014013288	male	two	84.69		4185.06	
Qin_Ling		2014013289	female	two	480.33		1587.00	
Cai_Chong		2014013290	male	one	360.42		5979.83	
Guan_XiLin		2014013291	female	two	121.23		2676.70	
Guan_Yuan		2014013292	male	two	247.99		1090.74	
Jia_YuShu		2014013293	male	two	440.26		2837.97	
Zeng_ChongXu		2014013294	male	two	117.31		1919.78	
Yan_Dong		2014013295	male	two	115.58		2900.15	
Deng_YiTao		2014013296	male	two	4.65		5703.68	
Kang_Wang		2014013297	male	two	278.13		6205.61	
Hua_LinLi		2014013298	male	two	328.83		3400.79	
Ye_Yi			2014013299	male	two	31.65		1453.99	
Liu_Zi			2014013300	male	two	70.57		5579.15	
Xu_Shu			2014013301	male	two	14.63		4019.89	
Guan_GaoGong		2014013302	male	two	308.92		3257.81	
Miao_MaoXiong		2014013303	female	two	401.66		2645.03	
Kang_Gan		2014013304	male	two	211.75		1054.06	
Zhao_Zhi		2014013305	female	two	50.88		2216.53	
Dai_Qing		2014013306	female	two	260.03		1456.92	
Liang_LinQuan		2014013307	male	two	335.06		1163.96	
Zeng_Tian		2014013308	male	two	336.54		1025.64	
Wan_LiSheng		2014013309	male	two	5.49		5017.55	
Ying_FuKai		2014013310	male	two	48.46		1005.38	
Yao_Guang		2014013311	male	two	367.08		3218.82	
Guan_LeKun		2014013312	female	two	497.75		1862.07	
Qin_WeiYao		2014013313	male	two	207.02		4170.71	
Shi_YangXuan		2014013314	male	two	350.64		2765.18	
Hua_Ping		2014013315	male	two	144.17		2045.79	
Yu_SiYu			2014013316	male	two	232.94		4345.33	
Lin_Wei			2014013317	male	two	224.72		1477.75	
Liang_Qian		2014013318	male	two	298.92		3352.22	
Sui_Hang		2014013319	female	two	431.12		4179.13	
